question=['chicago' 'illinois' 'houston' 'texas'], predicted=iowa
question=['worcester' 'massachusetts' 'tulsa' 'oklahoma'], predicted=boston
question=['worcester' 'massachusetts' 'oakland' 'california'], predicted=boston
question=['worcester' 'massachusetts' 'cleveland' 'ohio'], predicted=boston
question=['worcester' 'massachusetts' 'wichita' 'kansas'], predicted=boston
question=['worcester' 'massachusetts' 'arlington' 'texas'], predicted=boston
question=['worcester' 'massachusetts' 'tampa' 'florida'], predicted=boston
question=['worcester' 'massachusetts' 'anaheim' 'california'], predicted=boston
question=['worcester' 'massachusetts' 'honolulu' 'hawaii'], predicted=boston
question=['worcester' 'massachusetts' 'pittsburgh' 'pennsylvania'], predicted=boston
question=['worcester' 'massachusetts' 'lexington' 'kentucky'], predicted=boston
question=['worcester' 'massachusetts' 'stockton' 'california'], predicted=boston
question=['worcester' 'massachusetts' 'cincinnati' 'ohio'], predicted=boston
